min_lai,max_lai,mean_lai,median_lai,std_lai,2.5pct_lai,97.5pct_lai,5pct_lai,95pct_lai,year,doy,hour
0.1395,11.9,4.404622893772893,4.2885,2.0005387861080384,0.85175,8.451875000000001,1.3215,7.73,2003.0,201.0,0.0
0.1382,11.945,4.421397619047619,4.307499999999999,2.00260245562586,0.8581875000000001,8.4725,1.333,7.75525,2003.0,202.0,0.0
0.1367,11.984,4.432308424908421,4.316,2.0030654423718426,0.8627125,8.48625,1.40625,7.77625,2003.0,203.0,0.0
0.135,12.02,4.445627838827836,4.333,2.004578822182566,0.8671375,8.501,1.35125,7.807,2003.0,204.0,0.0
0.133,12.06,4.4566282051282045,4.346,2.005612478601557,0.871375,8.51975,1.3605,7.8325,2003.0,205.0,0.0
0.131,12.1,4.465953296703297,4.349,2.006536676368754,0.875875,8.53225,1.37025,7.833,2003.0,206.0,0.0
0.1285,12.125,4.47029706959707,4.352,2.0061050238934346,0.8789374999999999,8.53625,1.377125,7.852250000000001,2003.0,207.0,0.0
0.0,12.16,4.4773087912087925,4.3675,2.0092674305532876,0.8829625,8.545625,1.3865,7.879,2003.0,208.0,0.0
0.0,12.195,4.483172289377291,4.3725000000000005,2.009978552367036,0.8861875,8.5475,1.39625,7.901999999999999,2003.0,209.0,0.0
0.0,12.21,4.474758791208787,4.375,2.018238696025221,0.8397874999999999,8.566625,1.3835,7.8845,2003.0,210.0,0.0
0.0,12.24,4.475965329670334,4.3425,2.022348306695399,0.656875,8.58125,1.39675,7.9065,2003.0,211.0,0.0
0.0,12.266,4.478627838827841,4.334,2.0234724637407737,0.6595875,8.600625,1.4095,7.925000000000001,2003.0,212.0,0.0
0.0,12.29,4.478422893772892,4.346,2.0243251812352603,0.6622625,8.609375,1.4212500000000001,7.94125,2003.0,213.0,0.0
0.0,12.305,4.476359065934064,4.35,2.0252577480897274,0.6645875,8.5725,1.4335,7.9535,2003.0,214.0,0.0
0.0,12.31,4.472689194139189,4.354,2.0263502320725895,0.66665,8.56625,1.44475,7.9510000000000005,2003.0,215.0,0.0
0.0,12.32,4.46104816849817,4.34,2.0349258628260825,0.46950000000000003,8.563500000000001,1.354,7.96875,2003.0,216.0,0.0
0.0,12.31,4.444400915750918,4.34,2.0409473323194587,0.45615,8.5025,1.32725,7.9727500000000004,2003.0,217.0,0.0
0.0,12.32,4.4349800366300425,4.3420000000000005,2.0474769928392935,0.4285125,8.475,1.307,7.989,2003.0,218.0,0.0
0.0,12.32,4.416893498168498,4.349,2.061664965800686,0.3578625,8.446875,1.17975,7.96475,2003.0,219.0,0.0
0.0,12.3,4.401631227106227,4.335,2.060052861831808,0.3498,8.4575,1.178,7.905,2003.0,220.0,0.0
0.0,12.28,4.3873261904761875,4.334,2.0595044533988465,0.341925,8.47375,1.16825,7.88925,2003.0,221.0,0.0
0.0,12.266,4.372685476190475,4.327,2.059015883683728,0.33442500000000003,8.436250000000001,1.142,7.836,2003.0,222.0,0.0
0.0,12.234,4.352445054945058,4.307499999999999,2.0625850982462803,0.3245,8.36875,1.1005,7.83375,2003.0,223.0,0.0
0.0,12.195,4.317697435897433,4.285,2.0772953655414135,0.263,8.3075,0.9672,7.77825,2003.0,224.0,0.0
0.0,12.16,4.288139194139192,4.252,2.0833685029677897,0.13115000000000002,8.2925,0.9219499999999999,7.757,2003.0,225.0,0.0
0.0,12.1,4.254483333333334,4.23,2.0951329515906565,0.0,8.303125,0.8146,7.737500000000001,2003.0,226.0,0.0
0.0,12.05,4.232652197802201,4.2165,2.0928681911192655,0.0,8.303749999999999,0.80165,7.7475,2003.0,227.0,0.0
0.0,11.984,4.196673919413919,4.1739999999999995,2.0965581674675033,0.0,8.2775,0.747475,7.677,2003.0,228.0,0.0
0.0,11.91,4.125791483516485,4.1365,2.143237146285106,0.0,8.20375,0.12835000000000002,7.64375,2003.0,229.0,0.0
0.0,11.82,4.084069908424905,4.112500000000001,2.1506805376820193,0.0,8.18875,0.0154425,7.62725,2003.0,230.0,0.0
0.0,11.734,4.039499523809523,4.0545,2.1619182866104567,0.0,8.17525,0.0,7.59525,2003.0,231.0,0.0
0.0,11.63,4.008312545787551,4.0415,2.1529090734288823,0.0,8.14,0.0,7.54425,2003.0,232.0,0.0
0.0,11.52,3.938299560439558,3.9455,2.165373765619251,0.0,8.14,0.0,7.462,2003.0,233.0,0.0
0.0,11.414,3.877991391941392,3.909,2.1814704570939014,0.0,8.15375,0.0,7.385999999999999,2003.0,234.0,0.0
0.0,11.28,3.82117838827839,3.862,2.1855929998095434,0.0,8.139999999999999,0.0,7.343,2003.0,235.0,0.0
0.0,11.15,3.7319256410256423,3.7560000000000002,2.19002956134421,0.0,8.02375,0.0,7.330500000000001,2003.0,236.0,0.0
0.0,11.01,3.6588426190476215,3.673,2.204027056252265,0.0,7.96225,0.0,7.245,2003.0,237.0,0.0
0.0,10.87,3.6037359523809496,3.656,2.207590883491665,0.0,7.9,0.0,7.2425,2003.0,238.0,0.0
0.0,10.78,3.538016153846154,3.5755,2.2128622953669628,0.0,7.88625,0.0,7.0565,2003.0,239.0,0.0
0.0,10.79,3.4424591025641007,3.4305000000000003,2.229708103315775,0.0,7.863,0.0,7.0035,2003.0,240.0,0.0
0.0,10.805,3.3679046153846115,3.377,2.232707891903136,0.0,7.8475,0.0,6.997,2003.0,241.0,0.0
0.0,10.83,3.2711669047619036,3.2815000000000003,2.2585870770233782,0.0,7.7145,0.0,6.883749999999999,2003.0,242.0,0.0
0.0,10.85,3.20298073260073,3.232,2.2665286391419897,0.0,7.670375,0.0,6.8405000000000005,2003.0,243.0,0.0
0.0,10.87,3.1047841758241734,3.081,2.2769403574742975,0.0,7.617999999999999,0.0,6.78125,2003.0,244.0,0.0
0.0,10.875,2.9907754945054954,3.005,2.2930650540840523,0.0,7.580375,0.0,6.717499999999999,2003.0,245.0,0.0
0.0,10.88,2.8825814285714286,2.902,2.2995154745226936,0.0,7.565625,0.0,6.641249999999999,2003.0,246.0,0.0
0.0,10.9,2.766967087912088,2.8055000000000003,2.302072318602546,0.0,7.488125,0.0,6.57375,2003.0,247.0,0.0
0.0,10.91,2.6641879120879124,2.67,2.299017468589818,0.0,7.465,0.0,6.504,2003.0,248.0,0.0
0.0,10.914,2.5799282051282044,2.589,2.2962951616473126,0.0,7.440125,0.0,6.4174999999999995,2003.0,249.0,0.0
0.0,10.92,2.4838917582417577,2.497,2.28234454207896,0.0,7.2795,0.0,6.3415,2003.0,250.0,0.0
0.0,10.92,2.3380943223443214,2.2904999999999998,2.2678100277913957,0.0,7.214125,0.0,6.27125,2003.0,251.0,0.0
0.0,10.91,2.2538655677655686,2.082,2.2308173460825755,0.0,7.07625,0.0,6.10775,2003.0,252.0,0.0
0.0,10.875,2.144942857142859,1.904,2.2067147053528364,0.0,7.00325,0.0,5.9995,2003.0,253.0,0.0
0.0,10.83,2.0418465201465184,1.591,2.1869874113556813,0.0,6.78075,0.0,5.9245,2003.0,254.0,0.0
0.0,10.78,1.9558377289377291,1.4064999999999999,2.1549629341935854,0.0,6.6754999999999995,0.0,5.82225,2003.0,255.0,0.0
0.0,10.71,1.874228388278388,1.1469999999999998,2.134038980697773,0.0,6.58375,0.0,5.726,2003.0,256.0,0.0
0.0,10.62,1.7645296703296702,0.67415,2.1018214956369947,0.0,6.413625,0.0,5.608750000000001,2003.0,257.0,0.0
0.0,10.49,1.6960153846153851,0.26134999999999997,2.0707510209338653,0.0,6.18875,0.0,5.513,2003.0,258.0,0.0
0.0,10.33,1.6198534798534807,0.0,2.0417211162695317,0.0,6.03125,0.0,5.4275,2003.0,259.0,0.0
0.0,10.13,1.5182439560439567,0.0,2.0130235513851544,0.0,5.955,0.0,5.37575,2003.0,260.0,0.0
0.0,9.91,1.4510390109890101,0.0,1.9789000406810469,0.0,5.8275,0.0,5.327,2003.0,261.0,0.0
0.0,9.63,1.350432051282051,0.0,1.9149437442232238,0.0,5.68875,0.0,5.209,2003.0,262.0,0.0
0.0,9.33,1.2718298534798524,0.0,1.8716605477457373,0.0,5.536875,0.0,5.03425,2003.0,263.0,0.0
0.0,9.0,1.2026384615384615,0.0,1.8277935686907762,0.0,5.513,0.0,4.923,2003.0,264.0,0.0
0.0,8.63,1.1176692307692309,0.0,1.76704740915672,0.0,5.3365,0.0,4.822,2003.0,265.0,0.0
0.0,8.25,1.0180957875457877,0.0,1.6919210111045657,0.0,5.253625,0.0,4.721,2003.0,266.0,0.0
0.0,7.86,0.9307525641025641,0.0,1.6042029901420058,0.0,5.0975,0.0,4.4544999999999995,2003.0,267.0,0.0
0.0,7.457,0.8565163003663002,0.0,1.536609327179821,0.0,4.978625,0.0,4.325,2003.0,268.0,0.0
0.0,7.066,0.7885902930402929,0.0,1.4768932198197804,0.0,4.722125,0.0,4.19275,2003.0,269.0,0.0
0.0,6.688,0.7226296703296707,0.0,1.41026097658927,0.0,4.65625,0.0,4.095,2003.0,270.0,0.0
0.0,6.332,0.6384478021978017,0.0,1.3245236224355013,0.0,4.504375,0.0,3.657,2003.0,271.0,0.0
0.0,6.004,0.5893831501831501,0.0,1.2709517302962672,0.0,4.35225,0.0,3.5292499999999998,2003.0,272.0,0.0
0.0,5.703,0.5280135531135531,0.0,1.2100356053747763,0.0,4.31075,0.0,3.49775,2003.0,273.0,0.0
0.0,5.434,0.4792950549450552,0.0,1.140906335095804,0.0,4.098375,0.0,3.339,2003.0,274.0,0.0
0.0,5.2,0.4413989010989012,0.0,1.081691849690506,0.0,3.8326249999999997,0.0,3.2022500000000003,2003.0,275.0,0.0
0.0,4.992,0.3947479853479854,0.0,1.0137149115752713,0.0,3.672625,0.0,3.036,2003.0,276.0,0.0
0.0,4.816,0.36731355311355324,0.0,0.9740927861345985,0.0,3.6315,0.0,2.902,2003.0,277.0,0.0
0.0,4.45,0.3120692307692309,0.0,0.8855098870796047,0.0,3.3930000000000002,0.0,2.6237500000000002,2003.0,278.0,0.0
0.0,4.36,0.2797347985347986,0.0,0.833880470653495,0.0,3.2195,0.0,2.493,2003.0,279.0,0.0
0.0,4.277,0.2467373626373626,0.0,0.772608634252,0.0,3.101875,0.0,2.3434999999999997,2003.0,280.0,0.0
0.0,4.2,0.2165893772893772,0.0,0.7234963798320427,0.0,2.919,0.0,2.27025,2003.0,281.0,0.0
0.0,4.125,0.18863956043956043,0.0,0.6692244615772671,0.0,2.685625,0.0,2.05375,2003.0,282.0,0.0
0.0,4.06,0.15329531135531138,0.0,0.5908164844954422,0.0,2.312875,0.0,1.6317499999999998,2003.0,283.0,0.0
0.0,3.996,0.13166501831501834,0.0,0.5415181842005944,0.0,2.224625,0.0,1.18775,2003.0,284.0,0.0
0.0,3.121,0.1047117216117216,0.0,0.4524191508389504,0.0,1.884125,0.0,0.889375,2003.0,285.0,0.0
0.0,3.004,0.09694309523809524,0.0,0.4371826343674032,0.0,1.83925,0.0,0.635225,2003.0,286.0,0.0
0.0,2.912,0.07793369963369964,0.0,0.38601986624716556,0.0,1.638125,0.0,0.0,2003.0,287.0,0.0
0.0,2.883,0.06915329670329669,0.0,0.3595715379921874,0.0,1.420625,0.0,0.0,2003.0,288.0,0.0
0.0,2.852,0.06155714285714285,0.0,0.3385150498928123,0.0,1.21525,0.0,0.0,2003.0,289.0,0.0
0.0,2.822,0.0566937728937729,0.0,0.32503586043182386,0.0,1.132625,0.0,0.0,2003.0,290.0,0.0
0.0,2.793,0.044073809523809536,0.0,0.28626293910254313,0.0,0.38775000000000004,0.0,0.0,2003.0,291.0,0.0
0.0,2.762,0.039669413919413914,0.0,0.2691728770883543,0.0,0.0823125,0.0,0.0,2003.0,292.0,0.0
0.0,2.73,0.027742490842490843,0.0,0.227754578013033,0.0,0.0,0.0,0.0,2003.0,293.0,0.0
0.0,2.7,0.027243589743589747,0.0,0.22423130301635188,0.0,0.0,0.0,0.0,2003.0,294.0,0.0
0.0,2.668,0.026774725274725276,0.0,0.22089387551661546,0.0,0.0,0.0,0.0,2003.0,295.0,0.0
0.0,2.637,0.026322344322344322,0.0,0.21764135799710566,0.0,0.0,0.0,0.0,2003.0,296.0,0.0
0.0,2.604,0.02410238095238095,0.0,0.2106131384895353,0.0,0.0,0.0,0.0,2003.0,297.0,0.0
0.0,2.572,0.02222527472527473,0.0,0.20487685847804482,0.0,0.0,0.0,0.0,2003.0,298.0,0.0
0.0,2.541,0.02087545787545788,0.0,0.20093654816236034,0.0,0.0,0.0,0.0,2003.0,299.0,0.0
0.0,2.508,0.02061721611721612,0.0,0.19847635682071385,0.0,0.0,0.0,0.0,2003.0,300.0,0.0
0.0,2.477,0.02037912087912088,0.0,0.19620554903345527,0.0,0.0,0.0,0.0,2003.0,301.0,0.0
0.0,2.447,0.017261904761904763,0.0,0.18218583892248055,0.0,0.0,0.0,0.0,2003.0,302.0,0.0
0.0,2.416,0.017065018315018315,0.0,0.18013174557768,0.0,0.0,0.0,0.0,2003.0,303.0,0.0
0.0,2.387,0.010527472527472527,0.0,0.14449086881350345,0.0,0.0,0.0,0.0,2003.0,304.0,0.0
0.0,2.355,0.00776007326007326,0.0,0.12889843501656395,0.0,0.0,0.0,0.0,2003.0,305.0,0.0
0.0,2.328,0.007683150183150184,0.0,0.12759628265976306,0.0,0.0,0.0,0.0,2003.0,306.0,0.0
0.0,2.299,0.0076071428571428575,0.0,0.12629494372804978,0.0,0.0,0.0,0.0,2003.0,307.0,0.0
0.0,2.271,0.007531135531135531,0.0,0.12500094657033226,0.0,0.0,0.0,0.0,2003.0,308.0,0.0
0.0,2.244,0.007459706959706961,0.0,0.12378135216636663,0.0,0.0,0.0,0.0,2003.0,309.0,0.0
0.0,2.219,0.007393772893772893,0.0,0.12265590220805955,0.0,0.0,0.0,0.0,2003.0,310.0,0.0
0.0,2.191,0.0073241758241758236,0.0,0.12145944028621464,0.0,0.0,0.0,0.0,2003.0,311.0,0.0
0.0,2.166,0.003967032967032967,0.0,0.09269624267786357,0.0,0.0,0.0,0.0,2003.0,312.0,0.0
0.0,2.143,0.003924908424908425,0.0,0.09171193354508826,0.0,0.0,0.0,0.0,2003.0,313.0,0.0
0.0,2.12,0.0038827838827838828,0.0,0.09072762441231393,0.0,0.0,0.0,0.0,2003.0,314.0,0.0
0.0,2.096,0.003838827838827839,0.0,0.08970051923028777,0.0,0.0,0.0,0.0,2003.0,315.0,0.0
0.0,2.074,0.0037985347985347983,0.0,0.08875900614676287,0.0,0.0,0.0,0.0,2003.0,316.0,0.0
0.0,2.053,0.00376007326007326,0.0,0.0878602891124904,0.0,0.0,0.0,0.0,2003.0,317.0,0.0
0.0,2.033,0.0037234432234432235,0.0,0.08700436812746867,0.0,0.0,0.0,0.0,2003.0,318.0,0.0
0.0,2.014,0.003688644688644688,0.0,0.08619124319169773,0.0,0.0,0.0,0.0,2003.0,319.0,0.0
0.0,1.995,0.0036538461538461542,0.0,0.08537811825592734,0.0,0.0,0.0,0.0,2003.0,320.0,0.0
0.0,1.978,0.0036227106227106226,0.0,0.08465058541865877,0.0,0.0,0.0,0.0,2003.0,321.0,0.0
0.0,1.96,0.0035897435897435897,0.0,0.08388025653213915,0.0,0.0,0.0,0.0,2003.0,322.0,0.0
0.0,1.942,0.0035567765567765565,0.0,0.08310992764561904,0.0,0.0,0.0,0.0,2003.0,323.0,0.0
0.0,1.926,0.0035274725274725273,0.0,0.08242519085760171,0.0,0.0,0.0,0.0,2003.0,324.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,325.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,326.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,327.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,328.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,329.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,330.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,331.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,332.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,333.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,334.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,335.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,336.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,337.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,338.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,339.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,340.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,341.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,342.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,343.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,344.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,345.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,346.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,347.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,348.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,349.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,350.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,351.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,352.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,353.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,354.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,355.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,356.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,357.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,358.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,359.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,360.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,361.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,362.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,363.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,364.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,365.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,0.0
0.0,0.0008483,1.4886886446886438e-05,1e-07,6.235581456237699e-05,0.0,0.0001512625,0.0,7.68825e-05,2004.0,2.0,0.0
0.0,0.001721,3.0102765567765554e-05,2e-07,0.00012635938604074694,0.0,0.000306375,0.0,0.00015355000000000002,2004.0,3.0,0.0
0.0,0.002619,4.567212454212452e-05,3e-07,0.00019210299137423006,0.0,0.0004652625,0.0,0.000230125,2004.0,4.0,0.0
0.0,0.003546,6.163434065934063e-05,3.6e-07,0.0002597708023285301,0.0,0.00062835,0.0,0.0003067,2004.0,5.0,0.0
0.0,0.0045,7.800205128205131e-05,5e-07,0.00032938059264002467,0.0,0.0007964000000000001,0.0,0.000383475,2004.0,6.0,0.0
0.0,0.005486,9.482815018315029e-05,6e-07,0.0004012129471779017,0.0,0.0009689375,0.0,0.0004625,2004.0,7.0,0.0
0.0,0.006504,0.00011214287545787556,7e-07,0.00047532173822355494,0.0,0.001147625,0.0,0.0005455,2004.0,8.0,0.0
0.0,0.007557,0.0001299714652014652,8.3e-07,0.0005518801705666171,0.0,0.0013305,0.0,0.0006399999999999999,2004.0,9.0,0.0
0.0,0.008644,0.0001483667216117216,9.5e-07,0.0006310081741118891,0.0,0.001520375,0.0,0.000740125,2004.0,10.0,0.0
0.0,0.009766,0.00016736098901098915,1.1e-06,0.0007129088003042996,0.0,0.0017156250000000001,0.0,0.00084605,2004.0,11.0,0.0
0.0,0.01093,0.00018700970695970716,1.2e-06,0.000797735434937637,0.0,0.0019195,0.0,0.000957925,2004.0,12.0,0.0
0.0,0.012146,0.00020735670329670347,1.4e-06,0.0008859578028948182,0.0,0.002129125,0.0,0.0010726499999999999,2004.0,13.0,0.0
0.0,0.0134,0.00022844613553113554,1.5e-06,0.0009773337191737686,0.0,0.002347125,0.0,0.0011823749999999998,2004.0,14.0,0.0
0.0,0.014694,0.0002503209523809523,1.67e-06,0.0010721861414213368,0.0,0.002573125,0.0,0.0012980000000000001,2004.0,15.0,0.0
0.0,0.01605,0.0002730990476190478,1.8249999999999999e-06,0.0011711953351821775,0.0,0.002808125,0.0,0.001418,2004.0,16.0,0.0
0.0,0.01746,0.00029678120879120896,2e-06,0.0012742538529587366,0.0,0.003063125,0.0,0.0015429999999999999,2004.0,17.0,0.0
0.0,0.0189,0.00032136106227106226,2.1750000000000004e-06,0.001380763690798635,0.0,0.00333725,0.0,0.001663625,2004.0,18.0,0.0
0.0,0.02043,0.0003471286263736262,2.35e-06,0.0014929628525927152,0.0,0.00362625,0.0,0.00178925,2004.0,19.0,0.0
0.0,0.02202,0.00037398976190476196,2.5300000000000003e-06,0.0016098749230957648,0.0,0.003925,0.0,0.00191975,2004.0,20.0,0.0
0.0,0.02365,0.0004019634981684985,2.7200000000000002e-06,0.001731087321190699,0.0,0.004214875,0.0,0.00205375,2004.0,21.0,0.0
0.0,0.02538,0.00043135106227106256,2.9e-06,0.0018589677645488932,0.0,0.004519375,0.0,0.00219375,2004.0,22.0,0.0
0.0,0.02716,0.0004620666300366301,3.1e-06,0.001991931159005378,0.0,0.00483875,0.0,0.00234,2004.0,23.0,0.0
0.0,0.02904,0.0004942857509157509,3.4e-06,0.0021317793162336793,0.0,0.00516875,0.0,0.00249075,2004.0,24.0,0.0
0.0,0.03098,0.0005281141025641029,3.6499999999999998e-06,0.002277678944501233,0.0,0.005509875,0.0,0.002663,2004.0,25.0,0.0
0.0,0.03302,0.000563695347985348,3.9499999999999995e-06,0.0024314579743616696,0.0,0.00585625,0.0,0.002859,2004.0,26.0,0.0
0.0,0.03516,0.0006010754212454212,4.3e-06,0.0025925509997045846,0.0,0.0062162499999999996,0.0,0.0030784999999999996,2004.0,27.0,0.0
0.0,0.03738,0.000640391831501832,4.825e-06,0.002761465574524047,0.0,0.006586875,0.0,0.00331075,2004.0,28.0,0.0
0.0,0.0397,0.0006819215018315026,5.3e-06,0.0029392034646849633,0.0,0.006974375,0.0,0.00356025,2004.0,29.0,0.0
0.0,0.04214,0.0007255817032967041,5.75e-06,0.0031258888342998625,0.0,0.007385625,0.0,0.00382025,2004.0,30.0,0.0
0.0,0.0447,0.0007718104761904766,6.37e-06,0.003322820595200499,0.0,0.00791,0.0,0.004047,2004.0,31.0,0.0
0.0,0.04736,0.0008205952380952389,7.075e-06,0.003529847901773022,0.0,0.008393125000000001,0.0,0.00433725,2004.0,32.0,0.0
0.0,0.05017,0.0008722216483516483,7.834999999999999e-06,0.003748182253115169,0.0,0.0088325,0.0,0.00464525,2004.0,33.0,0.0
0.0,0.0531,0.0009269073809523813,8.5e-06,0.0039783839230072456,0.0,0.00937,0.0,0.004955,2004.0,34.0,0.0
0.0,0.05618,0.00098474847985348,9.3e-06,0.004220894002831315,0.0,0.00993025,0.0,0.0051935,2004.0,35.0,0.0
0.0,0.05942,0.0010461686263736267,1.0165e-05,0.004477252488999301,0.0,0.01053125,0.0,0.00544725,2004.0,36.0,0.0
0.0,0.0628,0.0011112700000000006,1.11e-05,0.004747362777925325,0.0,0.01116,0.0,0.005844,2004.0,37.0,0.0
0.0,0.06635,0.0011805215934065933,1.1969999999999999e-05,0.005033753989059342,0.0,0.0118275,0.0,0.00630125,2004.0,38.0,0.0
0.0,0.0701,0.0012540900915750908,1.2825e-05,0.005336240700949939,0.0,0.012525,0.0,0.006792,2004.0,39.0,0.0
0.0,0.07404,0.0013323795238095234,1.41e-05,0.005655993626526751,0.0,0.01333,0.0,0.0073265,2004.0,40.0,0.0
0.0,0.0782,0.0014156692673992677,1.497e-05,0.005995046961932219,0.0,0.01427375,0.0,0.0077075,2004.0,41.0,0.0
0.0,0.0825,0.001504412014652014,1.6275e-05,0.006352578191816228,0.0,0.01528875,0.0,0.00809,2004.0,42.0,0.0
0.0,0.08704,0.0015990937179487174,1.8469999999999998e-05,0.00673182416381206,0.0,0.0162325,0.0,0.0084875,2004.0,43.0,0.0
0.0,0.09186,0.0017001447252747244,1.9975e-05,0.007134562161855376,0.0,0.0172325,0.0,0.0089025,2004.0,44.0,0.0
0.0,0.0969,0.0018080249999999998,2.108e-05,0.007560761038455442,0.0,0.01828125,0.0,0.009344,2004.0,45.0,0.0
0.0,0.1022,0.0019232708058608062,2.27e-05,0.008012991075650027,0.0,0.01930625,0.0,0.00980875,2004.0,46.0,0.0
0.0,0.1078,0.0020464543772893778,2.4529999999999997e-05,0.00849288764293349,0.0,0.0203875,0.0,0.01034875,2004.0,47.0,0.0
0.0,0.11365,0.002178326666666668,2.6795e-05,0.009001376495630542,0.0,0.02154625,0.0,0.011175500000000001,2004.0,48.0,0.0
0.0,0.1198,0.0023193834065934078,2.91e-05,0.009541791743865841,0.0,0.02274875,0.0,0.0121005,2004.0,49.0,0.0
0.0,0.1263,0.002470741263736264,3.075e-05,0.010116345410398686,0.0,0.0240575,0.0,0.013134999999999999,2004.0,50.0,0.0
0.0,0.1332,0.002632734706959708,3.3575e-05,0.01072627782486975,0.0,0.025611250000000002,0.0,0.014273999999999998,2004.0,51.0,0.0
0.0,0.1404,0.00280656534798535,3.635e-05,0.011374455358879473,0.0,0.027373750000000002,0.0,0.015519999999999999,2004.0,52.0,0.0
0.0,0.148,0.0029928757875457845,3.9785e-05,0.012062664935238006,0.0,0.029065,0.0,0.016884999999999997,2004.0,53.0,0.0
0.0,0.156,0.0031935484065934044,4.565e-05,0.012796996254311988,0.0,0.0306625,0.0,0.018366,2004.0,54.0,0.0
0.0,0.1644,0.003408745860805861,5.1149999999999996e-05,0.013576038503873256,0.0,0.03238,0.0,0.0199875,2004.0,55.0,0.0
0.0,0.1732,0.003640043351648352,6.0055e-05,0.014403231779062007,0.0,0.034205,0.0,0.021575,2004.0,56.0,0.0
0.0,0.1825,0.00388851,6.544999999999999e-05,0.015282610214789681,0.0,0.0361875,0.0,0.0227175,2004.0,57.0,0.0
0.0,0.1924,0.004156532802197805,7.1735e-05,0.016224325031204318,0.0,0.03848875,0.0,0.023985,2004.0,58.0,0.0
0.0,0.2026,0.004444403443223441,7.87e-05,0.01721889432798148,0.0,0.04093625,0.0,0.025349999999999998,2004.0,59.0,0.0
0.0,0.2135,0.004755226813186811,8.542e-05,0.018283922828772503,0.0,0.0435725,0.0,0.0268075,2004.0,60.0,0.0
