min_ref_red,max_ref_red,mean_ref_red,median_ref_red,std_ref_red,2.5pct_ref_red,97.5pct_ref_red,5pct_ref_red,95pct_ref_red,year,doy,hour
0.009514,0.08636,0.030657093406593405,0.02256,0.018902253894549494,0.0135875,0.08264375,0.014507,0.07652,2003.0,156.0,7.0
0.00972,0.0878,0.03408550549450546,0.02545,0.019753836943301382,0.01433975,0.08491375,0.0156525,0.079775,2003.0,156.0,8.0
0.01027,0.0888,0.03683929487179482,0.0286,0.020072466577517357,0.015748750000000002,0.08645625,0.0169175,0.0816925,2003.0,156.0,9.0
0.01102,0.08936,0.038906454212454214,0.03099,0.020134869371515454,0.016704999999999998,0.08713749999999999,0.018215000000000002,0.08291000000000001,2003.0,156.0,10.0
0.01169,0.08966,0.04026792124542125,0.032835,0.020104947100615722,0.01749625,0.087475,0.019225,0.08351249999999999,2003.0,156.0,11.0
0.01204,0.0898,0.0408802124542124,0.03351,0.020072948642725495,0.017812500000000002,0.0876,0.019515,0.08377000000000001,2003.0,156.0,12.0
0.01193,0.0898,0.04070102564102565,0.033315,0.02008352425420066,0.017730000000000003,0.08753749999999999,0.0194325,0.08371,2003.0,156.0,13.0
0.01141,0.08954,0.039744934065934025,0.032085,0.020122846590523335,0.01715125,0.08736250000000001,0.0189725,0.0833175,2003.0,156.0,14.0
0.01067,0.0891,0.03806207509157509,0.030004999999999997,0.020127258558360225,0.01628875,0.0869375,0.01761,0.082525,2003.0,156.0,15.0
0.00999,0.08844,0.0356855677655678,0.027365,0.01997456530378612,0.01516025,0.08588125,0.0162925,0.08095,2003.0,156.0,16.0
0.009575,0.0873,0.032626928571428584,0.024169999999999997,0.0194621205661794,0.01405475,0.08396875,0.015195,0.07854,2003.0,156.0,17.0
0.00954,0.0853,0.028903217948717953,0.02155,0.018211962996487745,0.013013125,0.08109000000000001,0.0137675,0.074215,2003.0,156.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,156.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,156.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,156.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,156.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,156.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,5.0
0.00963,0.0832,0.026131972527472517,0.019764999999999998,0.016536703443635004,0.012071875000000001,0.07767875,0.013145,0.0680675,2003.0,157.0,6.0
0.00951,0.0862,0.030092095238095244,0.02235,0.01849966076639371,0.013536875,0.08195,0.01435,0.07538,2003.0,157.0,7.0
0.00971,0.0877,0.033462210622710625,0.025115,0.019389975772835646,0.0143125,0.08445,0.015612500000000001,0.07876749999999999,2003.0,157.0,8.0
0.010254,0.0887,0.03618402930402935,0.028055,0.019739234308394756,0.015735000000000002,0.086075,0.016845,0.0808,2003.0,157.0,9.0
0.01099,0.08923,0.038237267399267444,0.0303,0.01982863948683846,0.01668125,0.0867375,0.017992499999999998,0.08223,2003.0,157.0,10.0
0.01165,0.08954,0.03959155677655681,0.03197,0.019811073142055945,0.017455,0.08712249999999999,0.018985000000000002,0.0828375,2003.0,157.0,11.0
0.012,0.0897,0.040203406593406606,0.03279,0.019788030793531593,0.017810000000000003,0.0873375,0.019425,0.08309,2003.0,157.0,12.0
0.011894,0.08966,0.04002727838827837,0.0326,0.019797477420240354,0.01771125,0.0872525,0.01934,0.08299999999999999,2003.0,157.0,13.0
0.011375,0.0894,0.0390724157509158,0.03118,0.01982431998369238,0.017085,0.087,0.018680000000000002,0.08259999999999999,2003.0,157.0,14.0
0.01065,0.089,0.037399003663003694,0.029265,0.019808362114951628,0.0162625,0.08645625,0.0175375,0.08165,2003.0,157.0,15.0
0.00997,0.08826,0.03504564652014651,0.026635,0.019630177844412493,0.01493625,0.085475,0.0162,0.08005000000000001,2003.0,157.0,16.0
0.009575,0.08716,0.03202891391941393,0.02393,0.01908321458557708,0.014034375,0.08343375,0.015105,0.07753,2003.0,157.0,17.0
0.00953,0.08514,0.02838431135531138,0.021265,0.01780026605970983,0.012916249999999999,0.0804375,0.0137525,0.0728575,2003.0,157.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,157.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,5.0
0.00963,0.0829,0.02570134798534799,0.01965,0.016113043613644115,0.01204375,0.0770225,0.0131265,0.066555,2003.0,158.0,6.0
0.00951,0.086,0.029566983516483517,0.02221,0.018096007523524936,0.013506,0.081475,0.0142475,0.07411,2003.0,158.0,7.0
0.009705,0.0875,0.0328825274725275,0.0248,0.0190188230377069,0.0142925,0.08401875,0.0155655,0.07775,2003.0,158.0,8.0
0.01025,0.0885,0.03557716849816855,0.027455,0.019399660539283832,0.01549375,0.0856,0.0167425,0.07983,2003.0,158.0,9.0
0.01097,0.0891,0.03761714835164836,0.02972,0.019509463351187955,0.01666125,0.0863375,0.0179225,0.0813,2003.0,158.0,10.0
0.01163,0.0894,0.038967582417582435,0.031509999999999996,0.01950805525501311,0.01736125,0.0867125,0.0188975,0.08214250000000001,2003.0,158.0,11.0
0.01198,0.08954,0.039578379120879095,0.032244999999999996,0.019490132393510162,0.01770375,0.0869125,0.019215,0.082375,2003.0,158.0,12.0
0.01187,0.08954,0.0394021318681319,0.03203,0.019498396961373853,0.01762375,0.08684625,0.019095,0.0823075,2003.0,158.0,13.0
0.01136,0.0893,0.03845043956043953,0.03082,0.01951479793662617,0.01701,0.0866125,0.018562500000000003,0.0818725,2003.0,158.0,14.0
0.010635,0.08887,0.03678493589743592,0.028725,0.019480801414987925,0.01624,0.08603749999999999,0.0174975,0.0807425,2003.0,158.0,15.0
0.009964,0.08813,0.034449796703296724,0.026279999999999998,0.019275549278834996,0.014815624999999999,0.084975,0.0160475,0.07904,2003.0,158.0,16.0
0.00957,0.0869,0.031471626373626375,0.02375,0.018695065628421124,0.014025000000000001,0.083,0.01503,0.07635,2003.0,158.0,17.0
0.00953,0.0849,0.0278973424908425,0.02098,0.017383839015356835,0.01281,0.0798375,0.013725,0.07143,2003.0,158.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,158.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,5.0
0.00963,0.0826,0.025281750915750918,0.01959,0.015692023516325922,0.012034375,0.07623375,0.013094999999999999,0.065165,2003.0,159.0,6.0
0.00951,0.08575,0.029053183150183154,0.02207,0.01769105287232877,0.0134775,0.08123375,0.01406375,0.0729675,2003.0,159.0,7.0
0.0097,0.0873,0.0323142619047619,0.024535,0.018642949630265082,0.01427875,0.0835125,0.01551125,0.0766,2003.0,159.0,8.0
0.01023,0.0884,0.034979289377289405,0.027014999999999997,0.019052446208530586,0.01533,0.0849225,0.0165375,0.07883,2003.0,159.0,9.0
0.01095,0.08905,0.03700612087912091,0.02937,0.019183665109155344,0.0166125,0.08573125,0.017812500000000002,0.080355,2003.0,159.0,10.0
0.011604,0.0894,0.038352093406593395,0.031030000000000002,0.019197545778936898,0.017285000000000002,0.0861875,0.01875,0.0812375,2003.0,159.0,11.0
0.01195,0.08954,0.03896130036630037,0.0318,0.019186285898079015,0.01767125,0.0863875,0.0191425,0.0816125,2003.0,159.0,12.0
0.01185,0.08954,0.0387856776556777,0.03158,0.01919140068317427,0.01755375,0.08635,0.019039999999999998,0.0815025,2003.0,159.0,13.0
0.01134,0.08923,0.037838379120879125,0.030365,0.01920101339501259,0.01698875,0.0860275,0.0183925,0.0809125,2003.0,159.0,14.0
0.01062,0.08875,0.036179946886446844,0.028395,0.01914643895811935,0.01616625,0.0854375,0.01729,0.07975,2003.0,159.0,15.0
0.00996,0.08795,0.03386433333333335,0.026090000000000002,0.018914531898663677,0.0148,0.08444875,0.016005,0.07797000000000001,2003.0,159.0,16.0
0.00957,0.08673,0.030925604395604413,0.02334,0.018305913041516856,0.014005,0.0827225,0.014954499999999999,0.07522999999999999,2003.0,159.0,17.0
0.00953,0.08466,0.02742149816849817,0.020835,0.01696759722154181,0.01266125,0.0795,0.013695,0.07015,2003.0,159.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,159.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,5.0
0.00963,0.0822,0.024883031135531135,0.01933,0.01527532086039503,0.01203125,0.07543749999999999,0.013080999999999999,0.0642875,2003.0,160.0,6.0
0.00951,0.08545,0.028565313186813174,0.021945,0.017286442624655184,0.013345000000000001,0.08055625,0.014015,0.07183,2003.0,160.0,7.0
0.0097,0.0873,0.03177532051282054,0.0244,0.018265603277013057,0.014262750000000001,0.08287625,0.01545,0.075575,2003.0,160.0,8.0
0.01022,0.0884,0.03441390109890109,0.02672,0.018702182063273134,0.0153025,0.08431875,0.016425000000000002,0.077775,2003.0,160.0,9.0
0.01093,0.089,0.036427250915750935,0.029040000000000003,0.018855517730120022,0.0164425,0.085115,0.0176925,0.07934,2003.0,160.0,10.0
0.01158,0.0894,0.03776865201465202,0.030565000000000002,0.018884859803696974,0.01726,0.08559375000000001,0.018484999999999998,0.08032,2003.0,160.0,11.0
0.011925,0.08954,0.03837546703296707,0.031255000000000005,0.018877084141861303,0.017644999999999997,0.08576874999999999,0.019025,0.08074,2003.0,160.0,12.0
0.011826,0.0895,0.03820112820512823,0.03104,0.018882332234323895,0.017531249999999998,0.08574625,0.0188975,0.0806125,2003.0,160.0,13.0
0.011314,0.08923,0.03725488827838826,0.03007,0.01887859727461816,0.01694,0.0854125,0.0181425,0.0799875,2003.0,160.0,14.0
0.010605,0.08875,0.03560750732600729,0.02814,0.018810064621989808,0.0161375,0.0847375,0.017042500000000002,0.0787,2003.0,160.0,15.0
0.00995,0.08795,0.03331095787545792,0.025695000000000003,0.018555727461606428,0.014796875000000001,0.083875,0.0159925,0.0769525,2003.0,160.0,16.0
0.00956,0.08655,0.03040844871794874,0.02314,0.017918164465353506,0.0139525,0.08205,0.01490025,0.074145,2003.0,160.0,17.0
0.00953,0.08435,0.02697104212454215,0.0207,0.01655641259995273,0.01250125,0.07886,0.013662500000000001,0.0690275,2003.0,160.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,160.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,5.0
0.00962,0.08185,0.024497031135531092,0.01928,0.014863532514206166,0.01201875,0.0738625,0.01307,0.062665,2003.0,161.0,6.0
0.0095,0.0853,0.028089045787545775,0.02173,0.016882310880769972,0.013214,0.07931250000000001,0.0139375,0.07023750000000001,2003.0,161.0,7.0
0.00969,0.0872,0.0312475402930403,0.02413,0.017890240233648054,0.0142475,0.08219,0.015349999999999999,0.07499499999999999,2003.0,161.0,8.0
0.01021,0.0883,0.03385677106227102,0.026445,0.018351692396239835,0.015285,0.083925,0.016375,0.07726,2003.0,161.0,9.0
0.01091,0.089,0.035855902930402916,0.02871,0.018525020976692314,0.016415,0.084565,0.0175525,0.078695,2003.0,161.0,10.0
0.01155,0.08936,0.03719340293040295,0.030170000000000002,0.018568818397456416,0.01721125,0.0850525,0.018277500000000002,0.079575,2003.0,161.0,11.0
0.011894,0.08954,0.03779846153846156,0.030845,0.01856781385953584,0.017478749999999998,0.08527,0.018869999999999998,0.0799275,2003.0,161.0,12.0
0.011795,0.0895,0.037625192307692304,0.030635,0.01857054176830752,0.01738,0.08522625,0.0186975,0.0798375,2003.0,161.0,13.0
0.01129,0.08923,0.03668145970695975,0.02957,0.018557832910577294,0.016851249999999998,0.084875,0.0180025,0.0792375,2003.0,161.0,14.0
0.01059,0.08875,0.03504290109890112,0.02775,0.018470344766165752,0.016035,0.08433125,0.0169425,0.07814,2003.0,161.0,15.0
0.00994,0.0879,0.032766082417582436,0.02537,0.018193092410461197,0.0147875,0.0832275,0.01599,0.076395,2003.0,161.0,16.0
0.00956,0.08655,0.029902976190476188,0.022940000000000002,0.01753069872892129,0.013925625,0.0810625,0.0146975,0.073195,2003.0,161.0,17.0
0.00952,0.08405,0.02653252564102565,0.020455,0.016146406030993085,0.012343125,0.07741875,0.0136215,0.06736500000000001,2003.0,161.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,161.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,5.0
0.00962,0.0817,0.024127298534798537,0.019195,0.014457120662248883,0.0120125,0.07189374999999999,0.013062500000000001,0.06067,2003.0,162.0,6.0
0.0095,0.0853,0.027632879120879108,0.02148,0.016485086169243386,0.013081875,0.077875,0.01388875,0.0687875,2003.0,162.0,7.0
0.00968,0.0872,0.03073919597069598,0.023805,0.01751498083984795,0.014236,0.081375,0.01534,0.07318,2003.0,162.0,8.0
0.01019,0.0883,0.03331940476190478,0.02622,0.018002313137893303,0.015258124999999999,0.0831025,0.016345,0.075875,2003.0,162.0,9.0
0.01089,0.089,0.03530568681318684,0.028310000000000002,0.01819692683901056,0.01636,0.08396875,0.0174025,0.077575,2003.0,162.0,10.0
0.01152,0.08936,0.03663423992673995,0.029795000000000002,0.018249981717199323,0.0171625,0.084425,0.018195,0.0786,2003.0,162.0,11.0
0.01186,0.0895,0.03723905677655677,0.030449999999999998,0.018257423380980322,0.0174525,0.08469125,0.0187775,0.079085,2003.0,162.0,12.0
0.01176,0.0895,0.03706615384615386,0.03028,0.018257451419514188,0.01736875,0.08458750000000001,0.0186225,0.078975,2003.0,162.0,13.0
0.01126,0.0892,0.036125943223443244,0.02926,0.018234190922662562,0.01683875,0.08425625,0.017915,0.0782375,2003.0,162.0,14.0
0.01057,0.0887,0.03449777289377292,0.027455,0.018134230543207494,0.0159675,0.08366875,0.016845,0.0769,2003.0,162.0,15.0
0.009926,0.0879,0.032240318681318686,0.025185,0.01783365594838623,0.014775,0.08249000000000001,0.0159825,0.0748375,2003.0,162.0,16.0
0.00955,0.0865,0.02941507692307694,0.02279,0.01714572189585063,0.01392125,0.07999,0.014535,0.071525,2003.0,162.0,17.0
0.00952,0.084,0.026111269230769202,0.020265,0.01574198160890452,0.0122225,0.075775,0.0135915,0.0658275,2003.0,162.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,162.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,5.0
0.00962,0.0818,0.023778373626373615,0.019115,0.014061439048583467,0.012,0.0696875,0.013025499999999999,0.0586875,2003.0,163.0,6.0
0.0095,0.0852,0.027200542124542124,0.02133,0.016092335413700205,0.012904,0.0763125,0.01385,0.0676725,2003.0,163.0,7.0
0.009674,0.08716,0.030256776556776582,0.02354,0.01714481184042447,0.014221250000000001,0.08018875,0.015241000000000001,0.07245,2003.0,163.0,8.0
0.01018,0.08826,0.032808919413919384,0.02599,0.017653519682454696,0.01523125,0.0821375,0.0163325,0.07545,2003.0,163.0,9.0
0.010864,0.0889,0.03478076739926738,0.02794,0.017867162071131298,0.016255,0.08321,0.0172775,0.07724,2003.0,163.0,10.0
0.0115,0.0893,0.03610534798534798,0.029365000000000002,0.017933439422255608,0.01711625,0.0838375,0.01811,0.078325,2003.0,163.0,11.0
0.01183,0.0895,0.03670715201465202,0.030015,0.01794626891259772,0.01744875,0.08410625,0.0186075,0.078775,2003.0,163.0,12.0
0.011734,0.0894,0.03653511904761909,0.02981,0.017945416185534416,0.01737375,0.08406375,0.018465,0.07866000000000001,2003.0,163.0,13.0
0.01124,0.0892,0.035599968864468874,0.02882,0.017914845954445324,0.01682,0.0835975,0.0177825,0.0779075,2003.0,163.0,14.0
0.01055,0.0887,0.03397917765567763,0.02719,0.017796129473617993,0.01592,0.08280125,0.016835000000000003,0.07649249999999999,2003.0,163.0,15.0
0.00992,0.0878,0.03174206227106224,0.024895,0.017475177438265613,0.01476875,0.08139,0.01593,0.0744,2003.0,163.0,16.0
0.00955,0.0864,0.02895331135531138,0.02266,0.016763970148493387,0.01388625,0.0786875,0.0144355,0.070825,2003.0,163.0,17.0
0.00952,0.0839,0.02571281868131868,0.0201,0.015345138954715926,0.01215,0.073935,0.01357,0.0643225,2003.0,163.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,163.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,5.0
0.00962,0.0818,0.02344211355311353,0.019035,0.01367029714763045,0.01199375,0.06774,0.01302,0.0574375,2003.0,164.0,6.0
0.00949,0.08514,0.02678140476190475,0.021105,0.015702197146180482,0.01275025,0.0748,0.013830499999999999,0.0662375,2003.0,164.0,7.0
0.00967,0.08704,0.029787329670329675,0.023445,0.016776555877895356,0.01416375,0.07894375,0.01514,0.07139999999999999,2003.0,164.0,8.0
0.01016,0.0882,0.032312452380952365,0.025795,0.017307155153805952,0.015207499999999999,0.08104625,0.016315000000000003,0.07438499999999999,2003.0,164.0,9.0
0.01084,0.08887,0.034270860805860774,0.027655,0.017540776862244395,0.01621375,0.0823375,0.01723,0.0764,2003.0,164.0,10.0
0.01146,0.08923,0.03558775824175824,0.02895,0.01761896052250925,0.0170875,0.08313749999999999,0.018055,0.077525,2003.0,164.0,11.0
0.011795,0.0894,0.03618714285714286,0.02962,0.017635944081806854,0.017447499999999998,0.08346,0.018455,0.07782,2003.0,164.0,12.0
0.011696,0.08936,0.036016010989010944,0.02942,0.01763392611130492,0.01737,0.0833525,0.0183175,0.07774249999999999,2003.0,164.0,13.0
0.01121,0.0891,0.03508477289377288,0.02842,0.017594632281019443,0.01674375,0.0828375,0.017652499999999998,0.07717500000000001,2003.0,164.0,14.0
0.01053,0.0886,0.03347419230769231,0.026895000000000002,0.017462043610491088,0.0158775,0.08181875,0.0167975,0.075605,2003.0,164.0,15.0
0.0099,0.08777,0.03125729853479852,0.024665,0.01712242542004029,0.014758750000000001,0.080225,0.0158625,0.073275,2003.0,164.0,16.0
0.009544,0.08636,0.02850538827838827,0.02244,0.016386670024479195,0.01375375,0.077375,0.014405,0.06933,2003.0,164.0,17.0
0.00952,0.08386,0.025327705128205136,0.020005000000000002,0.014954251354127772,0.012135,0.07225625,0.013555,0.063025,2003.0,164.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,164.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,5.0
0.00962,0.0818,0.023118505494505476,0.018965000000000003,0.013289099999933277,0.0119775,0.06583125,0.013009999999999999,0.056575,2003.0,165.0,6.0
0.00949,0.08514,0.02637774908424908,0.020935,0.015319357181199957,0.01261875,0.07380874999999999,0.013803000000000001,0.06518750000000001,2003.0,165.0,7.0
0.00966,0.087,0.029335128205128198,0.023185,0.01641036536472351,0.01411375,0.07805625,0.01501625,0.070015,2003.0,165.0,8.0
0.01014,0.0881,0.031831604395604375,0.025505,0.01696252251723774,0.0151775,0.080275,0.0162725,0.07316500000000001,2003.0,165.0,9.0
0.01081,0.0888,0.033774714285714276,0.02738,0.017213182804985565,0.01615625,0.08147625,0.0172,0.075395,2003.0,165.0,10.0
0.01143,0.0892,0.03508426739926739,0.028725,0.017302871658411184,0.01697625,0.0820125,0.018005,0.07627500000000001,2003.0,165.0,11.0
0.01176,0.08936,0.03568280219780219,0.02938,0.01732536560174696,0.01743625,0.082275,0.0183575,0.07675,2003.0,165.0,12.0
0.01166,0.0893,0.03551175824175825,0.029185000000000003,0.01732078744274806,0.017312499999999998,0.08219,0.018265,0.076585,2003.0,165.0,13.0
0.01456,0.08777,0.036803076923076924,0.032155,0.01483090616486856,0.0209775,0.07948125,0.0221,0.0726225,2003.0,165.0,14.0
0.01175,0.0868,0.030790212454212505,0.025245,0.015646576251302013,0.01627625,0.077365,0.0170975,0.06967000000000001,2003.0,165.0,15.0
0.012474,0.0861,0.030186688644688646,0.024954999999999998,0.015063775640669278,0.01650625,0.075775,0.017322499999999998,0.06793750000000001,2003.0,165.0,16.0
