min_ref_nir,max_ref_nir,mean_ref_nir,median_ref_nir,std_ref_nir,2.5pct_ref_nir,97.5pct_ref_nir,5pct_ref_nir,95pct_ref_nir,year,doy,hour
0.1515,0.4407,0.3768576923076927,0.4081,0.06677017095762634,0.181125,0.428575,0.206775,0.426,2003.0,165.0,17.0
0.1602,0.4653,0.4049432234432235,0.433,0.06570440952522316,0.19774999999999998,0.4538625,0.23472500000000002,0.45,2003.0,165.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,165.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,5.0
0.1686,0.4863,0.4244184981684983,0.4485,0.06161448124744486,0.2213625,0.46868750000000003,0.2615,0.4658,2003.0,166.0,6.0
0.1558,0.4524,0.39326391941391964,0.4219,0.0649210133947887,0.19255,0.4424,0.2248,0.438925,2003.0,166.0,7.0
0.1493,0.434,0.3679510989010991,0.398,0.0650994255014978,0.18075,0.4204,0.20242500000000002,0.4177,2003.0,166.0,8.0
0.1456,0.4229,0.34829670329670326,0.37585,0.06418120954638183,0.1745,0.4073375,0.19145,0.404,2003.0,166.0,9.0
0.1433,0.4155,0.3340798534798539,0.35905,0.06323353451255886,0.1686625,0.401225,0.185225,0.39487500000000003,2003.0,166.0,10.0
0.142,0.4136,0.3251186813186813,0.3464,0.06266087273146535,0.166025,0.3963125,0.180725,0.3895,2003.0,166.0,11.0
0.1415,0.4128,0.32120586080586033,0.34104999999999996,0.06243278692337161,0.1647875,0.3948625,0.179525,0.387875,2003.0,166.0,12.0
0.1375,0.4038,0.2870754578754577,0.29815,0.06271574595804766,0.1511625,0.3807125,0.163225,0.3708,2003.0,166.0,13.0
0.1375,0.398,0.28473608058608063,0.2961,0.061206398586363196,0.1509375,0.374,0.163,0.366,2003.0,166.0,14.0
0.1377,0.3945,0.2869490842490845,0.29969999999999997,0.06009440622645608,0.15208750000000001,0.37105,0.16462500000000002,0.3641,2003.0,166.0,15.0
0.1384,0.3916,0.29109706959706955,0.3054,0.058730437153810745,0.154775,0.3701125,0.167625,0.362675,2003.0,166.0,16.0
0.1396,0.39,0.29742728937728946,0.3135,0.05692796032502377,0.1584375,0.37167500000000003,0.17385,0.36295,2003.0,166.0,17.0
0.1422,0.3906,0.305846703296703,0.3206,0.0542531649449412,0.16618750000000002,0.37348750000000003,0.1839,0.366925,2003.0,166.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,166.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,5.0
0.145,0.392,0.3123745421245418,0.327,0.05132833536418123,0.177025,0.376075,0.1975,0.3699,2003.0,167.0,6.0
0.1411,0.39,0.30323534798534785,0.3187,0.054760395984788074,0.1652,0.372375,0.181775,0.365525,2003.0,167.0,7.0
0.1392,0.3906,0.29584816849816825,0.3109,0.05705767857802175,0.15838750000000001,0.3721125,0.17352499999999998,0.363,2003.0,167.0,8.0
0.1382,0.393,0.290539010989011,0.304,0.058710893274687974,0.154625,0.37122499999999997,0.16870000000000002,0.363,2003.0,167.0,9.0
0.1377,0.3962,0.2873333333333334,0.2998,0.060024656299843805,0.1531,0.37225,0.166375,0.3652,2003.0,167.0,10.0
0.1375,0.3994,0.28587380952380925,0.2973,0.061048142161938115,0.1520125,0.3755,0.16465000000000002,0.3673,2003.0,167.0,11.0
0.1389,0.3953,0.2982811355311357,0.3141,0.0581949970373407,0.1578125,0.375075,0.17205,0.36565000000000003,2003.0,167.0,12.0
0.1404,0.4092,0.3139869963369964,0.33215,0.0615069420662221,0.1628375,0.3904,0.17835,0.38327500000000003,2003.0,167.0,13.0
0.1411,0.4097,0.3189820512820511,0.3398,0.06157732342202947,0.1649,0.392675,0.18045,0.384875,2003.0,167.0,14.0
0.1423,0.411,0.3280816849816848,0.3509,0.06176891170269591,0.16926249999999998,0.396075,0.1834,0.38930000000000003,2003.0,167.0,15.0
0.1445,0.4158,0.341423076923077,0.3672,0.061944223345910286,0.174375,0.400775,0.19105,0.39665,2003.0,167.0,16.0
0.1483,0.425,0.3591236263736262,0.38595,0.061535049835044715,0.18275,0.41171250000000004,0.20227499999999998,0.4072,2003.0,167.0,17.0
0.155,0.4382,0.38114102564102575,0.4055,0.05931830450702661,0.1962625,0.4263,0.225225,0.4233,2003.0,167.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,167.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,5.0
0.162,0.4487,0.39628608058608106,0.4167,0.055101427647840415,0.215575,0.4372625,0.24975,0.433525,2003.0,168.0,6.0
0.1516,0.4314,0.37225311355311375,0.39735,0.05923732395982305,0.193025,0.4181875,0.21762499999999999,0.41545,2003.0,168.0,7.0
0.1465,0.4204,0.3522688644688643,0.3784,0.060598149526595736,0.180425,0.40663750000000004,0.20005,0.4023,2003.0,168.0,8.0
0.1436,0.4124,0.3365206959706959,0.36019999999999996,0.06077653482693618,0.17252499999999998,0.3982625,0.1909,0.39275,2003.0,168.0,9.0
0.1418,0.4102,0.325073076923077,0.34655,0.060670809967189376,0.1678875,0.39375,0.185375,0.3869,2003.0,168.0,10.0
0.1394,0.4216,0.3094173992673991,0.32435,0.06455779438593046,0.15992499999999998,0.3977,0.17485,0.390975,2003.0,168.0,11.0
0.1381,0.4026,0.2927357142857144,0.30505000000000004,0.06076425514890138,0.155,0.3788875,0.16935,0.371225,2003.0,168.0,12.0
0.1381,0.4023,0.2930219780219783,0.3053,0.06063864689891772,0.1552,0.378625,0.169525,0.37095,2003.0,168.0,13.0
0.1383,0.4006,0.2948941391941391,0.30825,0.06002843823372878,0.1563125,0.3778875,0.17015,0.37055,2003.0,168.0,14.0
0.1389,0.3982,0.2986613553113553,0.313,0.05904061569811896,0.158325,0.3773375,0.173125,0.3699,2003.0,168.0,15.0
0.1399,0.3962,0.30471776556776575,0.3213,0.057721592126057666,0.16168749999999998,0.3787,0.178975,0.369975,2003.0,168.0,16.0
0.1417,0.3958,0.31322179487179475,0.33004999999999995,0.05583146511232746,0.1677,0.37975,0.1854,0.3723,2003.0,168.0,17.0
0.1453,0.3975,0.3239930402930405,0.341,0.05279896637772537,0.17825,0.3833,0.198675,0.3777,2003.0,168.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,168.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,5.0
0.1489,0.4011,0.33183076923076926,0.3474,0.049345833749142635,0.1882375,0.3879625,0.21455000000000002,0.38195,2003.0,169.0,6.0
0.1436,0.3962,0.32025256410256436,0.3374,0.05338314308740521,0.17302499999999998,0.3807375,0.194575,0.3752,2003.0,169.0,7.0
0.141,0.3958,0.31057106227106235,0.32655,0.05590863028985649,0.1647375,0.3786,0.184025,0.3708,2003.0,169.0,8.0
0.1395,0.3972,0.3031901098901096,0.3186,0.057586871378963275,0.1601375,0.3782625,0.179025,0.37,2003.0,169.0,9.0
0.1388,0.3994,0.29821336996337017,0.312,0.0588224767063596,0.15788750000000001,0.37763749999999996,0.17485,0.3703,2003.0,169.0,10.0
0.1384,0.4016,0.2953774725274724,0.3083,0.05970808610755905,0.155975,0.37875000000000003,0.17202499999999998,0.37095,2003.0,169.0,11.0
0.1381,0.3926,0.29035329670329646,0.3032,0.056923013179897425,0.15555,0.3696,0.1708,0.359825,2003.0,169.0,12.0
0.1393,0.405,0.3043109890109889,0.3188,0.05985474365274365,0.1592625,0.3835,0.17772500000000002,0.3765,2003.0,169.0,13.0
0.1396,0.4045,0.3076439560439559,0.32289999999999996,0.059479943501989804,0.16042499999999998,0.38425,0.17945,0.3772,2003.0,169.0,14.0
0.1405,0.4038,0.3138016483516483,0.3313,0.058870328790969484,0.1631,0.3861875,0.181825,0.3788,2003.0,169.0,15.0
0.142,0.4036,0.3229864468864466,0.34265,0.057979132590752595,0.1681,0.388275,0.18712499999999999,0.3809,2003.0,169.0,16.0
0.1445,0.4062,0.33525622710622716,0.3557,0.056398549396203784,0.175475,0.3916875,0.195925,0.3865,2003.0,169.0,17.0
0.1494,0.414,0.35038937728937763,0.36995,0.05333694277827165,0.1888875,0.4006,0.21415,0.39637500000000003,2003.0,169.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,169.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,5.0
0.1545,0.42,0.36089780219780215,0.3777,0.04935800349408667,0.2018125,0.4079625,0.23557499999999998,0.4023,2003.0,170.0,6.0
0.1471,0.41,0.3446228937728937,0.3647,0.053831456371688034,0.1823,0.396075,0.20854999999999999,0.3919,2003.0,170.0,7.0
0.1434,0.4043,0.3308505494505495,0.35045000000000004,0.056212875615988984,0.1720625,0.3898375,0.194925,0.3838,2003.0,170.0,8.0
0.1414,0.4036,0.3199597069597071,0.3385,0.057511407620744893,0.16595,0.3866375,0.18715,0.37945,2003.0,170.0,9.0
0.1401,0.404,0.3121375457875456,0.3284,0.05834315224098996,0.162575,0.38545,0.183,0.3782,2003.0,170.0,10.0
0.1395,0.4048,0.3072935897435897,0.322,0.05891823797579712,0.161,0.3839375,0.179875,0.37715,2003.0,170.0,11.0
0.1393,0.4053,0.30521721611721586,0.31989999999999996,0.05920672101335461,0.15962500000000002,0.38361249999999997,0.178775,0.3767,2003.0,170.0,12.0
0.1393,0.4053,0.30578443223443247,0.32045,0.05911994956103285,0.16005,0.38373749999999995,0.179225,0.3767,2003.0,170.0,13.0
0.1398,0.4045,0.30911245421245404,0.3245,0.058702417862951904,0.1616125,0.3845125,0.18109999999999998,0.377625,2003.0,170.0,14.0
0.1406,0.4038,0.3152465201465203,0.33240000000000003,0.058016317830911934,0.1637625,0.3863875,0.184475,0.378525,2003.0,170.0,15.0
0.1421,0.4036,0.32439267399267424,0.3439,0.057017445434233704,0.1681375,0.3883875,0.19,0.3809,2003.0,170.0,16.0
0.1448,0.406,0.33656794871794865,0.3571,0.055337774962523296,0.17585,0.391925,0.19985,0.387,2003.0,170.0,17.0
0.1497,0.4138,0.35156043956043953,0.3699,0.05218709787288031,0.1892875,0.40075,0.21847499999999997,0.39615,2003.0,170.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,170.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,5.0
0.155,0.4194,0.36187307692307696,0.37785,0.048242633211082346,0.2023125,0.40814999999999996,0.242225,0.402675,2003.0,171.0,6.0
0.1473,0.4097,0.3457869963369965,0.3651,0.05274856296445113,0.1827875,0.39594999999999997,0.214375,0.392175,2003.0,171.0,7.0
0.1436,0.404,0.33211996336996386,0.3516,0.05521916587229187,0.173075,0.38996250000000005,0.1968,0.3838,2003.0,171.0,8.0
0.1415,0.4036,0.32129798534798504,0.3395,0.05662045060864835,0.167275,0.3867625,0.1873,0.378925,2003.0,171.0,9.0
0.1403,0.404,0.31349725274725265,0.3297,0.05754203164020887,0.1639,0.38556250000000003,0.183075,0.37815,2003.0,171.0,10.0
0.1396,0.405,0.3086717948717945,0.32335,0.058184749186306915,0.161,0.384325,0.1809,0.3772,2003.0,171.0,11.0
0.1394,0.4053,0.3065891941391939,0.3208,0.05848623465813997,0.1597375,0.3842,0.179525,0.3767,2003.0,171.0,12.0
0.1395,0.4053,0.30715476190476204,0.3214,0.05839818227375735,0.1600625,0.3842,0.1799,0.376925,2003.0,171.0,13.0
0.1399,0.4045,0.3104745421245417,0.3257,0.057932969113799304,0.1622125,0.38475000000000004,0.18165,0.377625,2003.0,171.0,14.0
0.1407,0.4038,0.31659816849816863,0.3335,0.05717536356223989,0.1651125,0.3865,0.18469999999999998,0.3783,2003.0,171.0,15.0
0.1423,0.4036,0.32570366300366316,0.34485,0.05608298230291413,0.169475,0.3882625,0.191125,0.380975,2003.0,171.0,16.0
0.145,0.4058,0.3377981684981682,0.3573,0.05429858359226037,0.17665,0.39205,0.203175,0.3875,2003.0,171.0,17.0
0.15,0.4133,0.35264981684981656,0.37,0.05107638541200212,0.189725,0.4009,0.2252,0.3962,2003.0,171.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,171.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,5.0
0.1555,0.4192,0.36277179487179506,0.3784,0.04717617859539143,0.2059625,0.40814999999999996,0.24785000000000001,0.4028,2003.0,172.0,6.0
0.1477,0.4092,0.3468463369963371,0.3651,0.05171565655917726,0.18525,0.3957625,0.21945,0.392225,2003.0,172.0,7.0
0.1438,0.404,0.3332820512820512,0.3524,0.05427344568580668,0.17425,0.39008750000000003,0.20085,0.384,2003.0,172.0,8.0
0.1417,0.4036,0.3225067765567766,0.3399,0.05576569635334819,0.1681625,0.386875,0.19032500000000002,0.37885,2003.0,172.0,9.0
0.1405,0.404,0.3147349816849818,0.3306,0.05677347975414367,0.164975,0.38575,0.18545,0.37785,2003.0,172.0,10.0
0.1398,0.405,0.3099163003663007,0.3242,0.0574595006145611,0.162225,0.3849375,0.181925,0.37735,2003.0,172.0,11.0
0.1395,0.4055,0.3078423076923075,0.3215,0.057803219057249534,0.16118749999999998,0.38475000000000004,0.180475,0.376925,2003.0,172.0,12.0
0.1396,0.4053,0.3084082417582416,0.32215,0.05769909119396364,0.1614,0.38475000000000004,0.18075,0.377,2003.0,172.0,13.0
0.14,0.4045,0.31171941391941393,0.32655,0.057192178752706824,0.1631875,0.3851375,0.18315,0.3774,2003.0,172.0,14.0
0.141,0.4038,0.31782728937728955,0.3345,0.05636852338171878,0.16615,0.386575,0.18714999999999998,0.378075,2003.0,172.0,15.0
0.1425,0.4036,0.32690457875457896,0.3455,0.05518594021438034,0.1704,0.388075,0.194375,0.381225,2003.0,172.0,16.0
0.1453,0.4055,0.33892545787545786,0.3577,0.05331666789549062,0.1782,0.392225,0.207925,0.38765,2003.0,172.0,17.0
0.1504,0.413,0.3536434065934061,0.3705,0.050024818450788794,0.1927,0.401,0.230025,0.396425,2003.0,172.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,172.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,5.0
0.1561,0.419,0.3636344322344322,0.3784,0.04614530565793459,0.211675,0.4081875,0.25405,0.40275,2003.0,173.0,6.0
0.1482,0.409,0.347859523809524,0.3655,0.05071620654562336,0.1892,0.396,0.22425,0.39254999999999995,2003.0,173.0,7.0
0.1442,0.404,0.3343901098901102,0.353,0.05335194151550757,0.1767375,0.390225,0.20487499999999997,0.38445,2003.0,173.0,8.0
0.142,0.4036,0.3236701465201464,0.34045000000000003,0.05493126118849179,0.17035,0.387075,0.19435,0.378925,2003.0,173.0,9.0
0.1407,0.404,0.3159238095238098,0.33140000000000003,0.05601532736632277,0.1653625,0.385825,0.187425,0.3778,2003.0,173.0,10.0
0.14,0.405,0.3111102564102563,0.32530000000000003,0.056764627546427124,0.16291250000000002,0.385325,0.183975,0.37715,2003.0,173.0,11.0
0.1398,0.4055,0.30904285714285695,0.32265,0.057128478046696185,0.1619375,0.3851375,0.182575,0.377,2003.0,173.0,12.0
0.1398,0.4053,0.3096007326007328,0.32345,0.057017220313746834,0.16221249999999998,0.3851375,0.18295,0.377,2003.0,173.0,13.0
0.1403,0.4045,0.31291465201465246,0.3277,0.05646926715965426,0.1638125,0.38556250000000003,0.1851,0.377525,2003.0,173.0,14.0
0.1412,0.4038,0.3190064102564102,0.3351,0.0555818861583966,0.16735,0.3865,0.19065,0.37815,2003.0,173.0,15.0
0.1428,0.4036,0.3280428571428572,0.3457,0.05431860845157333,0.1728,0.388375,0.19815,0.381225,2003.0,173.0,16.0
0.1456,0.4053,0.3399946886446885,0.3581,0.05235619701843473,0.1811,0.3923,0.212725,0.387925,2003.0,173.0,17.0
0.1509,0.4128,0.35459963369963327,0.3709,0.049002278170720025,0.1973375,0.401,0.23525000000000001,0.39692500000000003,2003.0,173.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,173.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,5.0
0.1569,0.4185,0.3644296703296703,0.3784,0.045143380941472425,0.216475,0.40862499999999996,0.25897499999999996,0.402525,2003.0,174.0,6.0
0.1487,0.4087,0.3488091575091574,0.36585,0.04975957856639686,0.1932,0.3962,0.228425,0.39249999999999996,2003.0,174.0,7.0
0.1445,0.404,0.3354377289377288,0.3528,0.0524627914065985,0.1801125,0.390225,0.2086,0.3848,2003.0,174.0,8.0
0.1423,0.4036,0.32477326007326024,0.34115,0.05412505718957202,0.1708125,0.3872,0.19565,0.37915,2003.0,174.0,9.0
0.141,0.404,0.317042490842491,0.3323,0.055275548191879215,0.1654875,0.386075,0.18955,0.377575,2003.0,174.0,10.0
0.1403,0.405,0.3122467032967034,0.3261,0.05608343520780565,0.1639875,0.38575,0.18664999999999998,0.37717500000000004,2003.0,174.0,11.0
0.14,0.4055,0.31017124542124536,0.3237,0.0564630371672699,0.1633,0.38556250000000003,0.1854,0.376875,2003.0,174.0,12.0
0.1401,0.4053,0.3107305860805862,0.3245,0.05634817254369195,0.1635625,0.38556250000000003,0.185675,0.377025,2003.0,174.0,13.0
0.1405,0.4045,0.31403937728937775,0.3285,0.055771974208687104,0.16445,0.38575,0.18787500000000001,0.37732499999999997,2003.0,174.0,14.0
0.1415,0.4038,0.32011666666666705,0.3362,0.05481847907702329,0.16746250000000001,0.3863125,0.1914,0.37795,2003.0,174.0,15.0
0.1432,0.4036,0.32912765567765556,0.3463,0.053475216113142356,0.1740625,0.3885,0.200825,0.3813,2003.0,174.0,16.0
0.1461,0.405,0.34100824175824224,0.3586,0.05143470882000139,0.18537499999999998,0.3924125,0.216625,0.387875,2003.0,174.0,17.0
0.1516,0.4126,0.35549194139194107,0.3719,0.04802006890362073,0.20193750000000002,0.40121249999999997,0.23985,0.397,2003.0,174.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,174.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,175.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,175.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,175.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,175.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,175.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,175.0,5.0
0.1578,0.4182,0.365194871794872,0.37855,0.04417516977929352,0.2188625,0.4092,0.262775,0.402525,2003.0,175.0,6.0
0.1493,0.4084,0.3497274725274727,0.366,0.048826248917205696,0.1965125,0.3962625,0.23165,0.39295,2003.0,175.0,7.0
0.145,0.4038,0.3364445054945058,0.35375,0.051600817298777385,0.1816875,0.3902875,0.211525,0.385225,2003.0,175.0,8.0
0.1427,0.4036,0.3258293040293041,0.34265,0.053338260896640004,0.17302499999999998,0.3871875,0.19755,0.37955,2003.0,175.0,9.0
